,name,sensors_types
11952,Xiaomi Redmi Watch 2 Lite,heart rate
11953,Xiaomi Redmi Watch 2 Lite,gyro
11954,Xiaomi Redmi Watch 2 Lite,compass
11955,Xiaomi Redmi Watch 2 Lite,spo2
11956,Xiaomi Redmi Watch 2,accelerometer
11957,Xiaomi Redmi Watch 2,heart rate
11958,Xiaomi Redmi Watch 2,compass
11959,Xiaomi Redmi Watch 2,spo2
11960,Xiaomi Redmi Note 11 (China),fingerprint
11961,Xiaomi Redmi Note 11 (China),accelerometer
11962,Xiaomi Redmi Note 11 (China),gyro
11963,Xiaomi Redmi Note 11 (China),compass
11964,Xiaomi Black Shark 4S Pro,fingerprint
11965,Xiaomi Black Shark 4S Pro,accelerometer
11966,Xiaomi Black Shark 4S Pro,gyro
11967,Xiaomi Black Shark 4S Pro,proximity
11968,Xiaomi Black Shark 4S Pro,compass
11969,Xiaomi Black Shark 4S Pro,barometer
11970,Xiaomi Civi,fingerprint
11971,Xiaomi Civi,accelerometer
11972,Xiaomi Civi,gyro
11973,Xiaomi Civi,proximity
11974,Xiaomi Civi,compass
11975,Xiaomi Civi,color spectrum
11976,Xiaomi Redmi Note 10 Lite,fingerprint
11977,Xiaomi Redmi Note 10 Lite,accelerometer
11978,Xiaomi Redmi Note 10 Lite,gyro
11979,Xiaomi Redmi Note 10 Lite,proximity
11980,Xiaomi Redmi Note 10 Lite,compass
11981,Xiaomi Watch Color 2,accelerometer
11982,Xiaomi Watch Color 2,gyro
11983,Xiaomi Watch Color 2,compass
11984,Xiaomi Watch Color 2,barometer
11985,Xiaomi Watch Color 2,heart rate
11986,Xiaomi Watch Color 2,spo2
11987,Xiaomi Black Shark 4S,fingerprint
11988,Xiaomi Black Shark 4S,accelerometer
11989,Xiaomi Black Shark 4S,gyro
11990,Xiaomi Black Shark 4S,proximity
11991,Xiaomi Black Shark 4S,compass
11992,Xiaomi Black Shark 4S,barometer
11993,Xiaomi Redmi 9i Sport,accelerometer
11994,Xiaomi Redmi 9i Sport,proximity
11995,Xiaomi Redmi 9i Sport,compass
11996,Xiaomi Redmi 9A Sport,accelerometer
11997,Xiaomi Redmi 9A Sport,proximity
11998,Xiaomi Poco C31,fingerprint
11999,Xiaomi Poco C31,accelerometer
12000,Xiaomi Poco C31,proximity
12001,Xiaomi 11T,fingerprint
12002,Xiaomi 11T,accelerometer
12003,Xiaomi 11T,gyro
12004,Xiaomi 11T,proximity
12005,Xiaomi 11T,compass
12006,Xiaomi Redmi 9 Activ,fingerprint
12007,Xiaomi Redmi 9 Activ,accelerometer
12008,Xiaomi Redmi 9 Activ,proximity
12009,Xiaomi 11 Lite 5G NE,fingerprint
12010,Xiaomi 11 Lite 5G NE,accelerometer
12011,Xiaomi 11 Lite 5G NE,gyro
12012,Xiaomi 11 Lite 5G NE,compass
12013,Xiaomi Redmi 10 Prime,fingerprint
12014,Xiaomi Redmi 10 Prime,accelerometer
12015,Xiaomi Redmi 10 Prime,proximity
12016,Xiaomi Redmi 10 Prime,compass
12017,Xiaomi 11T Pro,fingerprint
12018,Xiaomi 11T Pro,accelerometer
12019,Xiaomi 11T Pro,gyro
12020,Xiaomi 11T Pro,compass
12021,Xiaomi 11T Pro,barometer
12022,Xiaomi Pad 5 Pro,accelerometer
12023,Xiaomi Pad 5 Pro,gyro
12024,Xiaomi Pad 5 Pro,proximity
12025,Xiaomi Pad 5 Pro,compass
12026,Xiaomi Pad 5,accelerometer
12027,Xiaomi Pad 5,gyro
12028,Xiaomi Pad 5,proximity
